file,track_name,start_lat,start_lon,start_alt,distance_km,begin_time,end_time,time_gap_hours,start_month,start_year
1943.kml,,30.978121,81.2836,4725.0,0.5619909538978204,2023-07-23 20:38:48,2023-07-24 05:47:33,9.15,7,2023
1944.kml,,30.979399,81.289382,4707.0,0.6717121177527273,2023-09-10 15:20:19,2023-09-11 03:50:33,12.5,9,2023
1947.kml,,30.970272,81.286777,4636.0,0.39423474308599893,2024-07-25 15:42:47,2024-07-27 04:00:30,36.3,7,2024
1948.kml,,30.97824,81.283462,4685.0,0.5801711656349663,2024-08-03 14:06:36,2024-08-04 02:34:55,12.47,8,2024
1950.kml,,30.972507,81.284458,4653.650617,0.2578151720230337,2023-08-19 15:39:25,2023-08-20 22:49:18,31.16,8,2023
1952.kml,,30.974343,81.286677,4674.0,0.05854021092179069,,,,,
1954.kml,,30.974343,81.286677,4674.0,0.05854021092179069,,,,,
1958.kml,,30.969275136260848,81.28616732618595,4626.721,0.5074405118112959,2020-09-19 18:01:50,2020-09-21 08:17:11,38.26,9,2020
1959.kml,,30.978238,81.283437,4675.533788,0.5812506226515305,2024-07-08 18:36:39,2024-07-10 05:20:08,34.72,7,2024
1960.kml,,30.978272,81.283664,4675.0,0.57326355176132,2024-07-08 18:32:52,2024-07-10 05:20:43,34.8,7,2024
1962.kml,,30.967997,81.286201,4636.179087,0.6487886297122476,2023-07-16 18:30:52,2023-07-17 03:12:42,8.7,7,2023
1964.kml,,30.978756,81.282025,4668.645786,0.7066882763436453,,,,,
1966.kml,,30.97818,81.283607,4673.736308,0.5672425794830293,2024-06-21 20:02:29,2024-06-23 12:06:58,40.07,6,2024
1967.kml,,30.978575,81.282234,4669.014536,0.6785141374422993,2024-07-04 16:38:27,2024-07-06 03:32:55,34.91,7,2024
1968.kml,,30.980912,81.276168,4674.625142,1.2761723119173183,2024-07-23 18:54:14,2024-07-25 05:22:44,34.48,7,2024
1969.kml,,30.978214,81.283541,4683.713266,0.5737463031177196,2024-08-04 14:33:03,2024-08-04 22:07:50,7.58,8,2024
1970.kml,,30.97881,81.282057,4670.777274,0.7094617699105786,2024-08-13 18:04:26,2024-08-15 07:06:58,37.04,8,2024
1972.kml,,30.968121,81.285999,4636.581919,0.636738980408062,2024-05-27 17:20:26,2024-05-28 00:57:16,7.61,5,2024
1973.kml,,30.968121,81.285999,4636.581919,0.636738980408062,2024-05-27 17:20:26,2024-05-28 00:57:16,7.61,5,2024
1975.kml,,30.95809,81.287155,4628.386719,1.749286229581584,2021-08-02 19:03:52,2021-08-02 21:29:46,2.43,8,2021
1978.kml,,30.977278,81.288783,4660.884277,0.43355831509831394,,,,,
1979.kml,,30.972348,81.285607,4629.76709,0.19318302302431778,,,,,
1981.kml,,30.978457,81.282595,4677.6426,0.6470049201700847,2023-07-19 14:50:34,2023-07-21 01:09:35,34.32,7,2023
1992.kml,,30.978527,81.282278,4671.4,0.6717260694068323,,,,,
1993.kml,,30.978286,81.283429,0.0,0.5861760259988166,2024-08-11 20:03:23,2024-08-13 09:00:37,36.95,8,2024
1994.kml,,30.97846,81.2827,4680.129883,0.6412837071518971,2024-06-02 17:56:24,2024-06-02 18:46:10,0.83,6,2024
1997.kml,,30.969782,81.283882,4651.109863,0.5224141494616872,,,,,
2002.kml,,30.978852,81.281849,4672.905161,0.7255705386851955,2024-07-11 18:27:40,2024-07-13 08:49:31,38.36,7,2024
2003.kml,,30.978458,81.282372,4673.399902,0.6601363317268711,,,,,
2004.kml,,30.9774432590657,81.28732009082614,0.0,0.40771811638617905,,,,,
2005.kml,,30.979336,81.288361,4695.0,0.6340756825956937,,,,,
2006.kml,,30.978701,81.282722,4658.0,0.6618489503766912,,,,,
2007.kml,,30.986059,81.28968,4816.0,1.390821133923921,,,,,
2008.kml,,30.97815,81.2838,4680.0,0.5550336371731491,,,,,
2009.kml,,30.971922,81.286026,4660.0,0.21996637690725204,,,,,
2011.kml,,30.978527,81.28228,4671.399902,0.6716067034721147,,,,,
2012.kml,,30.977882,81.284897,4703.399902,0.4832697287943443,,,,,
2018.kml,,30.9781978,81.2836179,4684.0,0.5684003634805468,2023-10-01 16:07:18,2023-10-03 16:10:29,48.05,10,2023
2019.kml,,30.9714915,81.2860452,4624.12,0.26574091056192894,2024-08-21 17:47:54,2024-08-22 02:32:16,8.74,8,2024
2021.kml,,30.97674,81.28721,4678.0054,0.32882847744484084,,,,,
2022.kml,,30.97674,81.28721,4678.0054,0.32882847744484084,,,,,
2023.kml,,30.97674,81.28721,4678.0054,0.32882847744484084,,,,,
2024.kml,,30.97674,81.28721,4678.0054,0.32882847744484084,,,,,
2025.kml,,30.97674,81.28721,4678.0054,0.32882847744484084,,,,,
2034.kml,,30.97613,81.28722,4665.0,0.262158783884092,2017-09-21 18:24:36,2017-09-22 00:55:51,6.52,9,2017
2035.kml,,30.9787,81.28272,4658.0,0.6618667101946013,,,,,
2036.kml,,30.9787,81.28272,4658.0,0.6618667101946013,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2037.kml,,30.9787,81.28272,4658.0,0.6618667101946013,,,,,
2039.kml,,30.978701,81.282722,4658.0,0.6618489503766912,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2040.kml,,30.9787,81.28272,4658.0,0.6618667101946013,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2041.kml,,30.978701,81.282722,4658.0,0.6618489503766912,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2045.kml,,30.978701,81.282722,4658.0,0.6618489503766912,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2046.kml,,30.978701,81.282722,4658.0,0.6618489503766912,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2047.kml,,30.9787,81.28272,4658.0,0.6618667101946013,,,,,
2048.kml,,30.9787,81.28272,4658.0,0.6618667101946013,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2049.kml,,30.9787,81.28272,4658.0,0.6618667101946013,,,,,
2050.kml,,30.9787,81.28272,4658.0,0.6618667101946013,,,,,
2052.kml,,30.9787,81.28272,4658.0,0.6618667101946013,2011-08-22 20:40:30,2011-08-23 11:21:14,14.68,8,2011
2053.kml,,30.9787,81.28272,4658.0,0.6618667101946013,2011-08-22 12:40:30,2011-08-23 03:21:14,14.68,8,2011
2056.kml,,30.97784478691984,81.28552012388433,4658.551,0.46157440127886196,2023-05-24 17:35:45,2023-05-26 01:57:43,32.37,5,2023
2057.kml,,30.96987208,81.28617685,4612.677,0.44133013791925807,2023-05-26 17:34:01,2023-05-27 06:21:23,12.79,5,2023
2063.kml,,30.968293188790934,81.28623315926333,4615.9565,0.615719191805532,2021-11-19 17:21:13,2021-11-20 03:00:37,9.66,11,2021
2065.kml,,30.978434,81.282982,4683.0,0.6233294438922341,2024-05-14 18:12:33,2024-05-14 23:02:24,4.83,5,2024
2066.kml,,30.978451,81.282341,4684.0,0.661376519166412,2024-09-17 18:54:47,2024-09-18 04:40:21,9.76,9,2024
2067.kml,,30.978479,81.282326,4647.0,0.6646992774565436,2024-10-07 19:31:14,2024-10-09 07:14:05,35.71,10,2024
2068.kml,,30.970445,81.286332,4653.0,0.37645570675545875,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2069.kml,,30.978548,81.282356,4678.0,0.6689302815325788,2024-09-23 19:54:07,2024-09-24 03:56:30,8.04,9,2024
2071.kml,,30.970303,81.286995,4660.829102,0.39178370695456666,2017-09-27 17:32:44,2017-09-28 00:25:27,6.88,9,2017
2075.kml,,30.970289,81.286453,4647.727539,0.3929035413558743,2018-09-30 17:40:36,2018-10-01 19:28:56,25.81,9,2018
2076.kml,,30.979794,81.27948,4689.533203,0.9561240288541969,2017-07-31 14:06:13,2017-08-02 06:25:46,40.33,7,2017
2077.kml,,30.97444,81.28668,4666.20215,0.06931991769112832,2017-09-06 23:01:43,2017-09-07 06:46:03,7.74,9,2017
2079.kml,,30.975262,81.286873,4668.119141,0.16166581918580472,2018-07-24 14:49:21,2018-07-25 21:46:16,30.95,7,2018
2080.kml,,30.97737,81.2883,4658.63867,0.42389995875846126,2016-10-04 23:29:38,2016-10-05 15:27:28,15.96,10,2016
2081.kml,,30.977369,81.2883,4658.638672,0.42379631669477885,2016-10-03 15:29:38,2016-10-04 07:27:28,15.96,10,2016
2082.kml,,30.97819,81.28362,4682.63574,0.5675539322535149,2016-10-02 18:35:23,2016-10-04 05:20:13,34.75,10,2016
2086.kml,,30.975916,81.287071,4677.848633,0.23625449214171323,2017-10-03 17:12:42,2017-10-05 03:13:18,34.01,10,2017
2088.kml,,30.97774,81.28565,4662.17383,0.4473716492367692,2016-09-01 17:10:54,2016-09-03 06:12:29,37.03,9,2016
2089.kml,,30.977888,81.284805,4675.233398,0.48706049301158305,2018-07-14 18:22:49,2018-07-15 01:21:21,6.98,7,2018
2092.kml,,30.978575,81.282967,4686.961426,0.6371010083192375,2021-07-23 00:15:01,2021-07-24 04:59:47,28.75,7,2021
2093.kml,,30.973304,81.286359,4642.0,0.06513161011735283,,,,,
2101.kml,,30.968436,81.283937,4636.422399,0.6533226585641319,2024-08-28 17:05:28,2024-08-30 06:26:43,37.35,8,2024
2104.kml,,30.978701,81.282722,4658.0,0.6618489503766912,,,,,
2106.kml,,30.966768,81.286293,4632.658801,0.7846845048695007,2024-06-23 12:59:42,2024-06-24 06:03:01,17.06,6,2024
2107.kml,,30.977147,81.287291,4683.393564,0.37473273828950854,2023-09-03 12:09:57,2023-09-04 02:20:57,14.18,9,2023
2109.kml,,30.977814,81.285728,4685.044434,0.4538391006875725,2023-08-29 17:49:41,2023-08-31 05:35:25,35.76,8,2023
2110.kml,,30.977074,81.287319,4687.325083,0.36714014893183505,2023-09-08 12:30:49,2023-09-09 01:23:45,12.88,9,2023
2111.kml,,30.977399,81.28739,4683.080905,0.4038996129270566,2023-06-30 17:45:24,2023-07-01 03:50:50,10.09,6,2023
2112.kml,,30.97177,81.286079,4652.015348,0.2349013361510253,2024-08-26 15:15:43,2024-08-27 22:32:05,31.27,8,2024
2114.kml,,30.978283,81.283357,4673.671198,0.5895637389484444,2024-08-27 18:21:29,2024-08-29 05:32:46,35.19,8,2024
2115.kml,,30.978278,81.283326,4673.595666,0.5906946279547071,2023-09-04 18:08:53,2023-09-06 05:29:51,35.35,9,2023
2116.kml,,30.98058,81.277012,4673.434122,1.1902873512988077,2023-08-07 18:09:16,2023-08-09 07:12:46,37.06,8,2023
2117.kml,,30.980812,81.276443,4675.055664,1.24871399199071,2022-07-03 16:10:57,2022-07-05 05:16:26,37.09,7,2022
2119.kml,,30.972795,81.282219,4625.256348,0.4410924407261511,2022-07-17 15:36:24,2022-07-19 05:09:53,37.56,7,2022
2120.kml,,30.978163,81.283623,4675.707031,0.564835570914779,2022-06-15 19:26:51,2022-06-17 08:27:32,37.01,6,2022
2121.kml,,30.978045,81.284348,4678.745117,0.5204735132357898,2022-07-09 02:21:40,2022-07-10 04:26:01,26.07,7,2022
2122.kml,,30.973116,81.284798,4658.867676,0.19644177548185401,2021-07-21 19:25:23,2021-07-23 06:31:09,35.1,7,2021
2131.kml,,30.977737,81.285545,4682.637695,0.44937147912114866,2019-08-04 18:10:46,2019-08-06 07:24:43,37.23,8,2019
2134.kml,,30.9736854,81.2847368,4649.24,0.18673753660703651,2023-08-05 16:53:31,2023-08-07 05:57:38,37.07,8,2023
2137.kml,,30.977764,81.285683,4684.675293,0.4492920044066271,2018-11-16 19:58:20,2018-11-18 08:16:48,36.31,11,2018
2140.kml,,30.973703,81.286644,4659.967773,0.013359876432309613,2018-06-05 18:02:05,2018-06-07 17:38:05,47.6,6,2018
2141.kml,,30.974466,81.28669,4662.307617,0.07220510938810634,2018-07-28 17:08:51,2018-07-29 03:10:55,10.03,7,2018
2142.kml,,30.97427493,81.28442525,4667.0,0.2218018672476149,2017-09-05 06:06:11,2018-07-28 22:18:25,7840.2,9,2017
2143.kml,,30.972372,81.285576,4656.817383,0.1925459767947928,2018-08-19 13:49:55,2018-08-20 04:39:29,14.83,8,2018
2145.kml,,30.976628,81.287277,4679.396227,0.31758698873133545,2023-08-15 15:41:40,2023-08-17 02:38:04,34.94,8,2023
2146.kml,,30.97235,81.28574,4665.88086,0.1865224218731256,2016-09-30 12:50:19,2016-10-01 06:43:32,17.89,9,2016
2147.kml,,30.98059,81.27721,4678.52344,1.1764280297642598,2016-09-27 15:08:10,2016-09-28 05:43:02,14.58,9,2016
2151.kml,,30.978039,81.284218,4678.629263,0.5253119681218578,2024-07-16 19:29:44,2024-07-18 03:49:44,32.33,7,2024
2152.kml,,30.976095,81.28717,0.0,0.257450347093911,,,,,
2153.kml,,30.971074732445935,81.28630345365492,4659.41357421875,0.3070999830058849,2021-11-01 23:46:19,2021-11-03 06:08:55,30.38,11,2021
2154.kml,,30.97393,81.28634,0.0,0.0356235428654719,,,,,
2155.kml,,30.975578545155514,81.28829474141743,4656.0,0.24860491383420552,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2158.kml,,30.976808,81.287223,4656.408203,0.3364901810501694,,,,,
2159.kml,,30.977858,81.284848,4680.2,0.4824546276270507,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2160.kml,,30.9773842,81.2874316,4657.74,0.40295408753613804,2024-10-05 18:42:45,2024-10-06 04:27:54,9.75,10,2024
2162.kml,,30.972338,81.284485,4658.288086,0.26684525194022823,,,,,
2165.kml,,30.977776,81.286108,4698.027714,0.4437367938627775,,,,,
2166.kml,,30.971745,81.284882,4654.0,0.28768023379837976,2021-09-07 13:43:58,2021-09-10 23:54:44,82.18,9,2021
2167.kml,,30.976646,81.287422,4676.0,0.32226790943749817,2023-08-02 13:01:25,2023-08-03 05:27:23,16.43,8,2023
2168.kml,,30.969711,81.285338,4643.453583,0.4743620732027042,2024-05-17 12:15:41,2024-05-18 02:07:57,13.87,5,2024
2169.kml,,30.9783,81.283339,4676.79406,0.5920809972273982,2024-08-21 02:45:38,2024-08-22 06:45:01,27.99,8,2024
2170.kml,,30.978441,81.282493,4670.905697,0.6515128347320385,2024-09-15 17:21:15,2024-09-17 01:07:57,31.78,9,2024
2171.kml,,30.97768,81.285804,4684.844259,0.4378017153876442,2024-09-29 18:52:29,2024-10-01 09:08:53,38.27,9,2024
2172.kml,,30.97769,81.2858746,4656.97,0.4376480595242604,2023-09-03 18:17:46,2023-09-04 05:24:27,11.11,9,2023
2173.kml,,30.9777289,81.285823,4658.6,0.4427968347189856,2023-09-04 18:13:52,2023-09-05 07:00:32,12.78,9,2023
2174.kml,,30.9777026,81.2858728,4641.61,0.43905733337944697,2023-09-05 19:57:40,2023-09-06 05:18:21,9.34,9,2023
2175.kml,,30.9777062,81.2858895,4656.89,0.4391720065193875,2023-09-09 19:15:15,2023-09-10 04:18:36,9.06,9,2023
2176.kml,,30.9775697,81.2863191,4662.84,0.4188120149595161,2024-07-27 17:04:54,2024-07-29 03:34:50,34.5,7,2024
2178.kml,,30.970783,81.286156,4646.588867,0.3411387960360791,2018-09-08 18:09:53,2018-09-09 02:33:30,8.39,9,2018
2179.kml,,30.9777043,81.2858909,4657.25,0.4389407777137076,2023-09-10 19:42:08,2023-09-11 05:59:28,10.29,9,2023
2180.kml,,30.9776537,81.2858524,4655.9,0.4340605197932756,2023-09-11 18:00:28,2023-09-12 05:29:32,11.48,9,2023
2181.kml,,30.9776403,81.2858639,4664.63,0.43239508060677195,2023-09-14 18:18:49,2023-09-15 04:51:25,10.54,9,2023
2182.kml,,30.9774276,81.2873846,4659.78,0.4069521964311654,2023-09-15 19:50:08,2023-09-16 06:17:18,10.45,9,2023
2183.kml,,30.9776545,81.2858513,4665.75,0.4341672490202898,2023-09-17 19:20:40,2023-09-19 20:50:36,49.5,9,2023
2184.kml,,30.9776902,81.2858904,4659.86,0.4374050788932481,2023-09-20 18:08:51,2023-09-21 03:21:55,9.22,9,2023
2185.kml,,30.9777073,81.2858624,4659.18,0.43974838014272066,2023-09-21 17:55:11,2023-09-22 04:37:59,10.71,9,2023
2186.kml,,30.9776787,81.2858875,4657.57,0.43619431655624363,2023-09-22 18:58:48,2023-09-23 05:59:58,11.02,9,2023
2187.kml,,30.9778209,81.2858824,4654.02,0.45185246522417527,2024-05-01 23:45:57,2024-05-02 03:42:53,3.95,5,2024
2189.kml,,30.9776497,81.2859195,4670.24,0.43249170769718087,2024-05-15 18:24:59,2024-05-16 04:16:53,9.87,5,2024
2192.kml,,30.9777045,81.2859481,4665.04,0.4380497821241308,2024-05-17 18:25:20,2024-05-18 03:51:27,9.44,5,2024
2193.kml,,30.9777147,81.2858389,4633.08,0.4409644107951517,2024-05-18 18:26:55,2024-05-19 05:12:52,10.77,5,2024
2194.kml,,30.9776652,81.2858851,4660.97,0.4347568079903838,2024-05-20 17:20:05,2024-05-21 04:28:44,11.14,5,2024
2195.kml,,30.97767,81.2858761,4666.92,0.4354341701696952,2024-05-21 17:53:26,2024-05-22 06:16:44,12.39,5,2024
2196.kml,,30.9776583,81.2858468,4663.24,0.4346616684686716,2024-05-22 18:21:53,2024-05-23 06:30:54,12.15,5,2024
2197.kml,,30.977632,81.285904,4662.92,0.4308066525187823,2024-05-23 18:34:31,2024-05-24 05:32:07,10.96,5,2024
2198.kml,,30.9776762,81.2858715,4659.36,0.43619076720216565,2024-05-24 17:59:19,2024-05-25 05:26:59,11.46,5,2024
2199.kml,,30.9776714,81.2859058,4658.54,0.4350921996790372,2024-05-25 18:09:52,2024-05-26 05:27:37,11.3,5,2024
2200.kml,,30.9776845,81.2858979,4660.18,0.43665682439083975,2024-05-26 18:24:50,2024-05-27 06:52:22,12.46,5,2024
2201.kml,,30.9776873,81.2858972,4656.03,0.4369750188590202,2024-05-28 18:37:33,2024-05-29 05:36:22,10.98,5,2024
2202.kml,,30.9777047,81.2859139,4659.78,0.4386096040061094,2024-05-29 19:03:04,2024-05-30 06:45:44,11.71,5,2024
2203.kml,,30.9776818,81.2858601,4659.32,0.4369987851631952,2024-05-30 18:19:33,2024-05-31 05:11:08,10.86,5,2024
2204.kml,,30.9776717,81.2858745,4669.16,0.4356473604954901,2024-05-31 18:39:25,2024-06-01 05:50:20,11.18,5,2024
2205.kml,,30.9776603,81.2858508,4659.14,0.4348099408552924,2024-06-01 18:33:52,2024-06-02 04:45:44,10.2,6,2024
2206.kml,,30.9776765,81.2859011,4679.82,0.4357279501656234,2024-06-03 18:34:55,2024-06-04 04:36:16,10.02,6,2024
2207.kml,,30.9776204,81.2858913,4665.72,0.42974922777801317,2024-06-04 18:17:05,2024-06-05 05:10:46,10.89,6,2024
2208.kml,,30.9776925,81.2858865,4651.34,0.43772179433211195,2024-06-06 18:22:23,2024-06-07 04:20:34,9.97,6,2024
2210.kml,,30.9777209,81.2858779,4663.85,0.44097452389075403,2024-06-08 19:24:30,2024-06-09 05:11:08,9.78,6,2024
2211.kml,,30.977686,81.2858972,4664.38,0.43683264219488066,2024-06-11 18:33:30,2024-06-12 05:08:06,10.58,6,2024
2212.kml,,30.977657,81.2859215,4665.56,0.43325941133032014,2024-06-12 18:21:33,2024-06-13 04:38:28,10.28,6,2024
2213.kml,,30.9777298,81.2858499,4671.61,0.4424239930342318,2024-06-14 18:39:38,2024-06-15 04:57:09,10.29,6,2024
2214.kml,,30.9777178,81.2858576,4658.96,0.44097912430377706,2024-06-16 18:35:30,2024-06-17 05:14:09,10.64,6,2024
2215.kml,,30.9773871,81.2873954,4659.96,0.40268039019333884,2024-06-17 21:50:42,2024-06-18 05:40:27,7.83,6,2024
2217.kml,,30.9776527,81.2857706,4665.55,0.43545287097690505,2024-07-14 18:27:38,2024-07-15 07:26:44,12.98,7,2024
2219.kml,,30.9773875,81.2873622,4650.02,0.40220740671019833,2024-07-31 17:38:28,2024-08-01 04:37:28,10.98,7,2024
2220.kml,,30.9775866,81.2873108,4635.01,0.4233643451815814,2024-08-05 18:29:47,2024-08-05 23:07:40,4.63,8,2024
2222.kml,,30.9773755,81.2874723,4679.58,0.40270278184684516,2024-09-14 14:07:14,2024-09-15 00:59:00,10.86,9,2024
2223.kml,,30.9773995,81.2874597,4652.01,0.4051060682782898,2024-09-16 18:45:27,2024-09-17 05:15:58,10.51,9,2024
2224.kml,,30.9774229,81.287499,4664.5,0.40835670959967546,2024-09-19 19:11:12,2024-09-20 05:32:52,10.36,9,2024
2225.kml,,30.975203,81.2868486,4662.76,0.1549003835880032,2024-09-23 18:16:26,2024-09-24 04:10:13,9.9,9,2024
2226.kml,,30.9751777,81.2868523,4646.71,0.15213651261266115,2024-09-24 18:43:03,2024-09-25 05:32:40,10.83,9,2024
2227.kml,,30.9774151,81.2874032,4664.35,0.40587439389345537,2024-09-26 18:31:39,2024-09-27 04:00:09,9.47,9,2024
2228.kml,,30.9773458,81.2874017,4670.52,0.39825533842239597,2024-09-30 18:51:12,2024-10-01 05:17:07,10.43,9,2024
2229.kml,,30.977339,81.2874137,4668.74,0.39770732303505546,2024-10-02 18:48:50,2024-10-03 04:05:21,9.28,10,2024
2230.kml,,30.9774086,81.2874109,4655.63,0.40528580647693474,2024-10-03 18:31:22,2024-10-04 03:52:05,9.35,10,2024
2231.kml,,30.9773848,81.2874119,4660.62,0.4026942994228863,2024-10-04 18:46:22,2024-10-05 04:08:24,9.37,10,2024
2232.kml,,30.977939,81.284573,4677.599471,0.5008307169223376,2024-11-06 17:23:43,2024-11-08 05:44:55,36.35,11,2024
2234.kml,,30.975236339068527,81.28697973995321,4641.683,0.1602699997860271,,,,,
2235.kml,,30.97858,81.282371,4672.661276,0.670853749280637,2023-08-02 18:24:13,2023-08-04 04:48:33,34.41,8,2023
2237.kml,,30.97369,81.28567,4702.0,0.09821100616806394,2017-11-07 15:15:22,2017-11-08 02:28:54,11.23,11,2017
2238.kml,,30.973688,81.285667,4702.385254,0.09852611886199357,2017-11-07 15:15:22,2017-11-08 02:28:54,11.23,11,2017
2239.kml,,30.973688,81.285668,4702.0,0.09843179112241796,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2241.kml,,30.981293,81.290329,4759.476562,0.900835820940376,2018-09-25 20:05:20,2018-09-26 00:58:36,4.89,9,2018
2242.kml,,30.981293,81.290328,4759.476454,0.9007991051371889,,,,,
2245.kml,,30.983654,81.272009,4676.836552,1.7763085159492478,2023-07-12 16:53:01,2023-07-13 05:44:17,12.85,7,2023
2248.kml,,30.98485,81.270357,4681.970567,1.9822990008475585,2023-10-11 21:51:10,2023-10-12 05:20:16,7.49,10,2023
2253.kml,,30.976908,81.28727,4688.84668,0.3481700768278532,2017-07-09 20:38:09,2017-07-10 04:51:12,8.22,7,2017
2254.kml,,30.9701,81.286262,4645.921029,0.41527676042112305,2024-08-12 11:14:16,2024-08-13 08:14:54,21.01,8,2024
2255.kml,,30.976298,81.285812,4669.447794,0.2883177440726283,2024-03-16 12:57:51,2024-03-18 08:04:59,43.12,3,2024
2256.kml,,30.976297,81.285812,4669.447754,0.28821133473007166,2024-03-16 12:58:43,2024-03-18 08:04:54,43.1,3,2024
2257.kml,,30.972159,81.283792,4651.849497,0.3320928187533012,2023-09-16 18:00:55,2023-09-18 06:57:53,36.95,9,2023
2258.kml,,30.973535,81.283932,4655.269375,0.26475411923109476,2024-08-12 20:37:32,2024-08-14 08:58:07,36.34,8,2024
2260.kml,,30.978243,81.283461,4677.956919,0.5805045382503956,2024-05-02 18:44:58,2024-05-04 05:04:17,34.32,5,2024
2261.kml,,30.97848,81.282329,4647.0,0.6646070690135616,,,,,
2262.kml,,30.971895318897115,81.28559059016013,4648.0,0.23794761510374393,2020-07-15 14:12:52,2020-07-16 23:22:57,33.17,7,2020
2264.kml,,30.9781504,81.2837015,4653.21,0.5597920529431517,2023-07-02 17:54:22,2023-07-03 11:51:10,17.95,7,2023
2266.kml,,30.978457,81.282595,4677.642466,0.6470049201700847,2023-07-19 14:50:28,2023-07-21 01:09:58,34.33,7,2023
2267.kml,,30.976577542114644,81.28782465437317,4662.017,0.32551534155784406,2023-10-17 10:46:06,2023-10-18 06:29:59,19.73,10,2023
2268.kml,,30.972084875644725,81.28626298815776,4626.063,0.1968100876291234,2020-10-11 17:51:00,2020-10-13 04:33:39,34.71,10,2020
2269.kml,,30.9787426976506,81.28294729381972,4646.9272,0.6536931724251046,2019-07-15 18:55:47,2019-07-18 06:19:04,59.39,7,2019
2270.kml,,30.9777815,81.2854787,4662.53,0.45573298965167397,2023-07-29 12:47:51,2023-07-30 03:24:05,14.6,7,2023
2274.kml,,30.978370988592733,81.28360713941034,4650.244,0.5855038828020526,2022-07-26 19:40:14,2022-07-27 02:03:13,6.38,7,2022
2284.kml,,30.968048,81.284047,4635.554257,0.6891468640359762,2024-08-31 17:11:59,2024-09-01 11:28:44,18.28,8,2024
2285.kml,,30.9782017,81.283685,4653.5,0.5655051147235705,2024-07-26 14:50:46,2024-07-27 08:50:44,18.0,7,2024
2286.kml,,30.9785303,81.2822607,4647.07,0.6730456695361453,2024-10-27 14:11:17,2024-10-28 02:53:43,12.71,10,2024
2289.kml,,30.96936333333333,81.28372833333333,4616.6,0.570011127710985,2023-07-29 12:04:22,2023-07-30 09:34:39,21.5,7,2023
2290.kml,,30.972154,81.286097,4629.167969,0.19331448613956012,,,,,
2293.kml,,30.978241,81.283602,4674.16965,0.5732995547181223,2024-07-01 12:39:34,2024-07-02 07:03:20,18.4,7,2024
2294.kml,,30.98005,81.278824,4668.797814,1.0211286410286593,2024-06-18 18:20:42,2024-06-20 03:28:46,33.13,6,2024
2352.kml,,30.97702,81.28728,4658.0,0.3606185964900207,2017-07-10 16:49:32,2017-07-11 06:22:15,13.55,7,2017
2353.kml,,30.97826878818962,81.28584044417916,4684.0,0.5016296092627294,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
2358.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,1969-12-31 16:00:00,-414992.63,5,2017
2359.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2360.kml,,30.970554,81.286186,4615.0,0.3659513538330273,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2361.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2362.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,1969-12-31 16:00:00,-414992.63,5,2017
2363.kml,,30.970554,81.28619,4615.0,0.3659015256646451,,,,,
2364.kml,,30.970554,81.28619,4615.0,0.3659015256646451,,,,,
2365.kml,,30.970554,81.28619,4615.0,0.3659015256646451,,,,,
2366.kml,,30.97055,81.28619,4615.0,0.3663425271349879,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2367.kml,,30.97055,81.28619,4615.0,0.3663425271349879,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2368.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2369.kml,,30.970554,81.286186,4615.0,0.3659513538330273,2017-05-05 01:37:37,2017-05-06 05:39:47,28.04,5,2017
2370.kml,,30.97055,81.28619,4615.0,0.3663425271349879,2017-05-05 01:37:37,2017-10-30 22:34:29,4292.95,5,2017
2371.kml,,30.970554,81.28619,4615.0,0.3659015256646451,,,,,
2372.kml,,30.970554,81.28619,4615.0,0.3659015256646451,,,,,
2373.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,1969-12-31 16:00:00,-414992.63,5,2017
2374.kml,,30.970554,81.28619,4615.0,0.3659015256646451,2017-05-05 01:37:37,1969-12-31 16:00:00,-414992.63,5,2017
